frame,time_s,WRIST_x,WRIST_y,WRIST_speed_px_s,WRIST_speed_mm_s,WRIST_accel_mm_s2,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_speed_px_s,THUMB_CMC_speed_mm_s,THUMB_CMC_accel_mm_s2,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_speed_px_s,THUMB_MCP_speed_mm_s,THUMB_MCP_accel_mm_s2,THUMB_IP_x,THUMB_IP_y,THUMB_IP_speed_px_s,THUMB_IP_speed_mm_s,THUMB_IP_accel_mm_s2,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_speed_px_s,THUMB_TIP_speed_mm_s,THUMB_TIP_accel_mm_s2,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_MCP_speed_mm_s,INDEX_FINGER_MCP_accel_mm_s2,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_PIP_speed_mm_s,INDEX_FINGER_PIP_accel_mm_s2,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_DIP_speed_mm_s,INDEX_FINGER_DIP_accel_mm_s2,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_speed_px_s,INDEX_FINGER_TIP_speed_mm_s,INDEX_FINGER_TIP_accel_mm_s2,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_MCP_speed_mm_s,MIDDLE_FINGER_MCP_accel_mm_s2,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_PIP_speed_mm_s,MIDDLE_FINGER_PIP_accel_mm_s2,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_DIP_speed_mm_s,MIDDLE_FINGER_DIP_accel_mm_s2,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_speed_px_s,MIDDLE_FINGER_TIP_speed_mm_s,MIDDLE_FINGER_TIP_accel_mm_s2,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_speed_px_s,RING_FINGER_MCP_speed_mm_s,RING_FINGER_MCP_accel_mm_s2,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_speed_px_s,RING_FINGER_PIP_speed_mm_s,RING_FINGER_PIP_accel_mm_s2,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_speed_px_s,RING_FINGER_DIP_speed_mm_s,RING_FINGER_DIP_accel_mm_s2,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_speed_px_s,RING_FINGER_TIP_speed_mm_s,RING_FINGER_TIP_accel_mm_s2,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_speed_px_s,PINKY_MCP_speed_mm_s,PINKY_MCP_accel_mm_s2,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_speed_px_s,PINKY_PIP_speed_mm_s,PINKY_PIP_accel_mm_s2,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_speed_px_s,PINKY_DIP_speed_mm_s,PINKY_DIP_accel_mm_s2,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_speed_px_s,PINKY_TIP_speed_mm_s,PINKY_TIP_accel_mm_s2,WRIST_path_mm,THUMB_CMC_path_mm,THUMB_MCP_path_mm,THUMB_IP_path_mm,THUMB_TIP_path_mm,INDEX_FINGER_MCP_path_mm,INDEX_FINGER_PIP_path_mm,INDEX_FINGER_DIP_path_mm,INDEX_FINGER_TIP_path_mm,MIDDLE_FINGER_MCP_path_mm,MIDDLE_FINGER_PIP_path_mm,MIDDLE_FINGER_DIP_path_mm,MIDDLE_FINGER_TIP_path_mm,RING_FINGER_MCP_path_mm,RING_FINGER_PIP_path_mm,RING_FINGER_DIP_path_mm,RING_FINGER_TIP_path_mm,PINKY_MCP_path_mm,PINKY_PIP_path_mm,PINKY_DIP_path_mm,PINKY_TIP_path_mm
0,0.0,449.7091293334961,323.39406967163086,,,,467.5021743774414,297.4386692047119,,,,468.75492095947266,268.8413429260254,,,,456.34510040283203,243.9511013031006,,,,448.1601333618164,224.20190334320068,,,,440.8639144897461,266.37325286865234,,,,422.52471923828125,230.59035301208496,,,,421.20914459228516,219.4390869140625,,,,421.38851165771484,215.22826194763184,,,,421.43104553222656,272.66907691955566,,,,403.8712692260742,234.53516006469727,,,,399.2329788208008,216.03681564331055,,,,396.4144515991211,205.05148887634277,,,,407.6223373413086,278.7956142425537,,,,393.62701416015625,243.0824089050293,,,,391.6065979003906,226.78173065185547,,,,390.58963775634766,217.524676322937,,,,398.5206985473633,284.0130043029785,,,,387.9610824584961,257.38715171813965,,,,387.9233932495117,245.20671844482422,,,,389.2439270019531,238.94877433776855,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,450.1228713989258,318.64025115966797,119.29473202269637,124.44166816902467,,466.0411834716797,292.6241970062256,125.78164854400518,131.20846079681056,,468.31592559814453,266.6011619567871,57.06973640974794,59.53199341144752,,456.46907806396484,243.32181930541992,16.034460800587624,16.726262898485185,,450.8643341064453,223.55810165405273,69.49452443448911,72.49284526323883,,440.4912567138672,264.1271209716797,56.920900799492124,59.37673633253758,,424.42981719970703,233.6498737335205,90.10433288527999,93.99185784136785,,422.3257827758789,224.20586585998535,122.39552267227987,127.67624151970432,,422.35260009765625,220.719952583313,139.3918320734233,145.40585169388007,,422.1442413330078,270.8232879638672,49.46959368638455,51.60394476435323,,406.39392852783203,235.55206775665283,67.9977536701747,70.93149676427515,,399.68929290771484,215.84449768066406,12.379639147424419,12.913755039434278,,395.26660919189453,202.25764274597168,75.51125078430864,78.76916150279936,,409.0015411376953,277.5515842437744,46.43418561409225,48.437574903042744,,394.6851348876953,246.31101608276367,84.9394040705112,88.6040896911212,,389.7395706176758,228.19613456726074,58.55728664262961,61.08372356186018,,386.75262451171875,215.2503204345703,111.51055260155293,116.32164261492235,,400.6459426879883,284.3292045593262,53.715950025197465,56.03350889918407,,388.53939056396484,260.08764266967773,69.04297413653838,72.02181296041663,,385.5011749267578,246.2083625793457,65.52877505009745,68.3559947873931,,384.7120666503906,236.00083351135254,135.1575778538576,140.98891182067393,,4.977666726760987,5.248338431872423,2.381279736457901,0.6690505159394075,2.8997138105295535,2.3750694533015033,3.7596743136547137,5.107049660788173,5.816234067755203,2.064157790574129,2.837259870571006,0.5165502015773711,3.1507664601119747,1.9375029961217098,3.544163587644848,2.4433489424744073,4.652865704596894,2.241340355967363,2.880872518416665,2.734239791495724,5.639556472826957
2,0.08,449.2634582519531,316.93053245544434,47.839111906221554,49.90311632706665,-1863.4637960489506,465.6489562988281,292.4838924407959,10.414158817552877,10.863474638485094,-3008.6246539581366,467.20455169677734,266.4562511444092,28.01953662384688,29.228431295115428,-757.5890529083024,455.5857849121094,243.16575050354004,22.424376566515043,23.391869701812208,166.64017008317558,450.74623107910156,223.34864616394043,6.011443639319528,6.270805608068848,-1655.5509913792498,441.28917694091797,264.2826461791992,20.323397521556952,21.20024453354403,-954.4122949748388,425.13660430908203,234.91747856140137,36.283346882949715,37.84878121869299,-1403.5769155668713,422.68211364746094,224.36933040618896,9.800903909460445,10.22376102764983,-2936.3120123013623,422.3451614379883,220.09620666503906,15.59475681561432,16.26758801433158,-3228.4565919887123,423.2427978515625,270.8411693572998,27.46755095437714,28.652630366193083,-573.7828599540037,407.7691650390625,236.70021057128906,44.787745147404415,46.72009924639227,-605.284937947072,401.4932632446289,217.01891899108887,53.81434747610153,56.13615167918337,1080.5599159937274,397.5163269042969,203.8081169128418,68.30629513278964,71.25335015759859,-187.89528363001935,410.2229309082031,277.5940704345703,30.553212268817497,31.87142163101213,-414.1538318007654,396.7985534667969,246.60650253295898,53.34938104573411,55.65112440885503,-823.8241320566542,393.4617233276367,229.58702087402344,99.33839110148176,103.62431678494814,1063.5148305771988,391.93641662597656,218.57003688812256,153.89163804408562,160.53124753091595,1105.24012289984,401.76319122314453,284.12564277648926,28.391038294906206,29.61596129656937,-660.4386900653675,391.27742767333984,259.49503898620605,70.03582269979239,73.05749768308353,25.89211806667251,390.48133850097656,246.63528442382812,124.9607225473057,130.3521161892954,1549.9030350475575,391.57398223876953,238.60774040222168,183.5106418571183,191.4281545569298,1260.9810684063966,6.973791379843652,5.6828774174118255,3.5504169882625183,1.6047253040118958,3.150546034852307,3.2230792346432646,5.273625562402433,5.516000101894166,6.466937588328466,3.2102630052218526,4.706063840426697,2.761996268744706,6.000900466415918,3.2123598613621946,5.7702085639990495,6.588321613872333,11.074115605833532,3.4259788078301376,5.803172425740006,7.948324439067539,13.296682655104151
3,0.12,448.6690902709961,315.567626953125,37.171769404341475,38.77553446861762,-278.1895464612257,465.6455612182617,291.91932678222656,14.114396670772905,14.723358166194142,96.4970881927262,467.4232482910156,266.1726951599121,8.952380852164628,9.338628692471081,-497.2450650661086,455.771484375,243.25618743896484,5.163763756148277,5.386552825514417,-450.13292190744477,451.20906829833984,223.90418529510498,18.076953866859192,18.856878727708416,314.6518279909892,441.6691207885742,265.47743797302246,31.343707083312562,32.69602211191194,287.39443945919766,425.6908416748047,236.22758388519287,35.562928529843674,37.0972806275098,-18.787514779579872,422.96680450439453,225.83826541900635,37.40670858868758,39.020610035011764,719.9212251840484,422.65838623046875,222.01478004455566,48.59934145139074,50.69614575249202,860.7139434540111,423.4947967529297,271.8497657775879,25.990024352001512,27.111356312878204,-38.53185133287198,408.74446868896484,237.1182346343994,26.52783122086266,27.672366701007565,-476.1933136346177,402.51441955566406,216.54656410217285,28.12782599857513,29.341392783084572,-669.8689724024699,398.8502502441406,202.47370719909668,47.16991070002432,49.205042631540316,-551.2076881514569,410.7139205932617,278.42079162597656,24.038235157168188,25.075357746963935,-169.90159710120486,397.01988220214844,247.6277732849121,26.124465997978113,27.251598404151224,-709.9881501175952,391.7243194580078,229.27760124206543,44.11853858387174,46.02201996238984,-1440.0574205639573,388.69781494140625,216.17815017700195,100.65306413038617,104.99571099523534,-1388.388413392015,402.76355743408203,285.0451183319092,33.96843988359107,35.43399823731596,145.45092351866478,391.3658905029297,261.56744956970215,51.85744461264494,54.09481881691625,-474.0669716541818,387.74017333984375,247.8797149658203,75.26035565974978,78.50744158184224,-1296.116865186329,386.2223434448242,237.505202293396,136.60075965718804,142.4943592786845,-1223.3448819561324,8.524812758588357,6.271811744059591,3.9239621359613612,1.8201874170324723,3.9048211839606437,4.530920119119742,6.7575167875028255,7.076824503294636,8.494783418428147,4.2947172577369805,5.812958508467,3.935651980068089,7.969102171677531,4.215374171240752,6.860272500165098,8.429202412367927,15.273944045642946,4.843338737322776,7.966965178416656,11.088622102341228,18.99645702625153
4,0.16,449.18312072753906,313.92614364624023,43.002142076261144,44.857456855624115,152.04805967516234,465.4783630371094,291.14261627197266,19.86256605589292,20.719530629755734,149.90431158903982,467.05909729003906,266.18067741394043,9.105961916912083,9.498835967111777,4.005181866017393,455.2799987792969,243.49971771240234,13.71279249606456,14.304426897419903,222.94685179763718,451.0585021972656,224.09594535827637,6.095186247163929,6.358161266112483,-312.46793653989835,442.2931671142578,266.28676414489746,25.549494479845343,26.651819908881997,-151.1050550757485,426.444091796875,237.72987842559814,42.013945843392534,43.82662518676953,168.23361398149342,423.22566986083984,226.69363975524902,22.342176033655452,23.306122651125307,-392.86218459716144,423.04080963134766,221.95993423461914,9.658406972923313,10.075116102672903,-1015.525741245478,424.5146942138672,272.3290729522705,28.17275055937244,29.388255600851867,56.92248219934157,409.69085693359375,238.42543601989746,40.345586591192,42.08628506504848,360.34795910102287,402.95726776123047,218.18748950958252,42.49081316778936,44.3240668117019,374.56685071543313,399.189453125,203.6985969543457,31.77472961034948,33.14564097917842,-401.48504130904746,412.0455551147461,278.7300968170166,34.17711405324142,35.65167559267592,264.4079461427997,397.886962890625,248.3426570892334,28.094569915842598,29.3067018764382,51.37758680717441,391.45111083984375,229.4470739364624,8.037565831195653,8.384344246333075,-940.941892901419,387.67967224121094,215.14716625213623,36.22449457284163,37.78738974296498,-1680.208031306759,404.1055679321289,285.3024673461914,34.16157099011306,35.63546192865778,5.036592283545538,392.46402740478516,262.7391815185547,40.147076599505475,41.87921041812282,-305.3902099698359,387.6340103149414,248.75896453857422,22.140889760863587,23.096151941262114,-1385.2822410145031,384.9745559692383,237.24988460540771,31.841018219711582,33.214789591105855,-2731.989242189466,10.319111032813321,7.100592969249821,4.303915574645832,2.3923644929292682,4.1591476346051435,5.596992915475022,8.510581794973607,8.00906940933965,8.897788062535062,5.470247481771055,7.496409911068939,5.7086146525361645,9.294927810844667,5.641441194947789,8.032540575222626,8.76457618222125,16.785439635361545,6.268757214469088,9.64213359514157,12.012468179991712,20.325048609895763
5,0.2,448.67515563964844,311.66150093078613,58.02281425856911,60.52619152389803,391.71836670684786,465.2688980102539,289.68738555908203,36.75571405591006,38.341528534477966,440.5499476180558,466.99039459228516,264.52342987060547,41.46677495725062,43.25584677358639,843.9252701618652,454.9519348144531,242.43475914001465,27.858601969713042,29.06055316263587,368.90315663039917,451.33106231689453,223.45848083496094,17.332232207975473,18.080026271763742,293.0466251412815,443.0766296386719,266.5383052825928,20.571316060146525,21.458859444605178,-129.82401160692046,427.30125427246094,238.51161003112793,29.002497873424502,30.253802118863756,-339.3205766976444,423.5158157348633,226.7746639251709,7.531166257806346,7.856096212206485,-386.25066097297054,422.8786849975586,221.18120670318604,19.885625541662247,20.743585010260226,266.7117226896831,424.9293899536133,272.77387619018555,15.203257813361557,15.859197902708095,-338.2264424535943,410.02796173095703,239.2153787612915,21.4716263224062,22.398013328483056,-492.2067934141356,403.06434631347656,219.2164134979248,25.862018363535,26.977827543666773,-433.6559817008781,399.4314193725586,205.22048950195312,38.52519136406557,40.18734942095444,176.0427110444006,412.1047592163086,278.8927459716797,4.327230144275266,4.513927216856932,-778.4437093954748,398.1912612915039,248.36663246154785,7.631035941104105,7.960274743633344,-533.6606783201214,392.0729446411133,229.88402366638184,19.00003853413824,19.819789611615672,285.8861341320649,388.9649200439453,216.48791313171387,46.431832490832115,48.43512025497125,266.19326280015673,403.8241195678711,284.73793029785156,15.770131195785545,16.450528870583838,-479.62332645184864,392.36400604248047,261.8496608734131,22.37815970777111,23.343658830283257,-463.388789695989,387.9520034790039,247.78724670410156,25.560653383456238,26.663460260109012,89.18270797117245,385.78392028808594,236.5838098526001,26.20503502372515,27.335643556830778,-146.97865085687692,12.740158693769242,8.63425411062894,6.034149445589288,3.5547866194347035,4.8823486854756935,6.455347293259228,9.720733879728156,8.323313257827909,9.727531462945471,6.104615397879379,8.39233044420826,6.787727754282835,10.902421787682846,5.821998283622066,8.35095156496796,9.557367766685877,18.722844445560394,6.926778369292441,10.575879948352899,13.079006590396073,21.418474352168996
6,0.24,447.2463607788086,311.46002769470215,36.07324336697233,37.629612848278875,-572.4144668904788,464.7130584716797,290.20617485046387,19.00822061462599,19.828324705560938,-462.8300957229257,466.85009002685547,264.5511531829834,3.575432939660746,3.7296939428407656,-988.1538207686406,455.0750732421875,241.73938751220703,17.654758089972326,18.41646743813258,-266.1021431125822,451.3063049316406,222.74096488952637,17.948573412625926,18.7229593365148,16.073326618776473,442.60643005371094,265.79833030700684,21.918180441571312,22.863833893854576,35.12436123123494,427.70755767822266,237.76873111724854,21.168247716512234,22.0815455418162,-204.3064144261889,424.00634765625,226.2145757675171,18.61317259099358,19.41623245107362,289.0034059716784,423.37337493896484,220.83558082580566,15.086736419026117,15.737649227065619,-125.14839457986517,424.27730560302734,272.04691886901855,24.414147372442855,25.467488584266903,240.2072670389702,410.9901809692383,240.11335372924805,32.90350385592603,34.323115857776195,298.12756323232844,405.44986724853516,223.03101539611816,112.47749156304343,117.33029987367381,2258.811808250176,402.72998809814453,211.62241458892822,180.04374547706237,187.8116799516536,3690.608263267479,411.52984619140625,278.25093269348145,21.54137400263063,22.470770251868377,448.92107587528614,400.2913284301758,248.8827610015869,54.06402834124282,56.39660495185727,1210.9082552055982,397.0176315307617,232.78491497039795,143.32022448519226,149.50373344150037,3242.0985957471175,395.9185791015625,221.70759201049805,217.3683824283203,226.74667739256384,4457.788928439814,403.18359375,283.7743949890137,28.92526593154291,30.173238027552078,343.067728924206,393.9291763305664,261.58172607421875,39.69844996443757,41.4112279187591,451.68922721189614,391.82422637939453,248.6762809753418,99.32425473464815,103.6095705087229,1923.652756215347,391.3811492919922,238.7197780609131,149.77343871055112,156.2353696976844,3222.493153521341,14.245343207700397,9.427387098851376,6.183337203302918,4.291445316960007,5.6312670589362845,7.369900649013411,10.603995701400803,9.099962555870855,10.357037432028097,7.123314941250055,9.76525507851931,11.480939749229787,18.414888985748988,6.720829093696802,10.60681576304225,15.537517104345893,27.792711541262946,8.133707890394525,12.232329065103263,17.22338941074499,27.667889140076372
7,0.28,447.7619934082031,310.4520606994629,28.304973856064326,29.526183632812373,-202.58573038666253,464.5853042602539,289.47569847106934,18.539095167212963,19.338958978619107,-12.234143173545764,466.64710998535156,263.67542266845703,22.47366279839503,23.443282373678922,492.83971077095396,454.06578063964844,241.6208553314209,25.40572567628691,26.501848242555003,202.13452011056052,450.7126998901367,223.32773208618164,20.866580463290198,21.766862943629253,76.09759017786129,443.2979202270508,266.3971424102783,22.868299494742526,23.85494555428653,24.777791510798863,428.67530822753906,239.2723846435547,44.70399208177003,46.63273267936039,613.7796784386046,423.6898422241211,227.19433307647705,25.740290317753434,26.85084757713203,185.86537815146028,421.3459014892578,220.42775630950928,51.70208787708258,53.93275926066531,954.8777508399922,424.70245361328125,272.8740119934082,23.249111099075996,24.252187163349063,-30.382535522945986,411.99310302734375,241.62148475646973,45.27907801832451,47.2326305296005,322.7378667956076,406.53430938720703,225.03599166870117,56.98653681873071,59.44520419853245,-1447.127391878534,403.8507843017578,213.94397735595703,64.44880628883092,67.2294310913795,-3014.556221506852,411.3533020019531,278.7564754486084,13.387058304828663,13.964639000252985,-212.6532812903848,400.123291015625,249.4449234008789,14.668485263197773,15.301352748064355,-1027.381305094823,395.84266662597656,232.64785766601562,29.573290653913332,30.84922158608174,-2966.362796385466,393.91090393066406,220.85447788238525,54.53532861496596,56.88823933735107,-4246.46095138032,402.42271423339844,283.7391471862793,19.042387691368777,19.863965910786348,-257.73180291914326,394.1361999511719,260.87903022766113,18.313933088258295,19.10408234795453,-557.6786392701143,391.79073333740234,247.63429641723633,26.06306777789382,27.187551175909455,-1910.5504833203363,390.77537536621094,237.0611572265625,44.144543273335756,46.04914661653668,-2754.6555770286927,15.426390553012894,10.20094545799614,7.121068498250075,5.351519246662207,6.501941576681455,8.324098471184874,12.46930500857522,10.173996458956134,12.514347802454708,8.093402427784017,11.65456029970333,13.858747917171085,21.10406622940417,7.279414653706921,11.218869872964824,16.77148596778916,30.068241114756987,8.928266526825977,12.996492359021445,18.310891457781366,29.509855004737837
8,0.32,447.84191131591797,309.5467185974121,22.721564560446282,23.70187978438294,-145.60759621073584,464.9872589111328,288.8140869140625,19.35357514983009,20.188579460669146,21.24051205125097,466.7136001586914,263.86828422546387,5.100032066189848,5.320071450526717,-453.0802730788052,454.45777893066406,242.28309631347656,19.239051731978975,20.069114963619107,-160.8183319733974,450.67344665527344,224.161376953125,20.86421249155242,21.764392806446917,-0.061753429558386586,443.27320098876953,266.1189079284668,6.983259787257855,7.284550478043766,-414.2598769060691,428.2138442993164,238.61397743225098,20.100513254445367,20.96774399024494,-641.6247172278862,423.6036682128906,226.03328704833984,29.1059899297457,30.361759309533355,87.77279331003314,422.5450897216797,220.60742855072021,30.314337893157735,31.62224109063186,-557.7629542508362,425.2747344970703,272.92470932006836,14.363052184356503,14.9827418488188,-231.7361328632566,413.63487243652344,242.7195167541504,49.377886376702136,51.50828076975202,106.89125600378802,412.10567474365234,230.21095275878906,190.09920801209734,198.30098246195064,3471.3944565854545,413.26744079589844,224.1708469390869,347.54701210680474,362.5418257824043,7382.80986727562,412.54199981689453,278.93425941467285,30.047978653273006,31.344389859638834,434.4937714846463,402.6368713378906,250.1081085205078,64.98990565550436,67.79387603117142,1312.3130820776767,402.0642852783203,237.1990156173706,192.71348122499973,201.0280477241558,4254.470653451852,403.41747283935547,230.36855220794678,336.2406715137305,350.7476764479506,7346.4859277649875,403.8542175292969,284.0523147583008,36.63396318935068,38.21452476256966,458.7639712945828,396.2116241455078,262.31122970581055,63.04056695715084,65.76043368768725,1166.408783493318,396.3420104980469,250.8951187133789,139.97117078175665,146.01018580048733,2970.5658656144474,397.4591064453125,243.3262538909912,229.02469483712872,238.90589797386704,4821.418783933259,16.37446574438821,11.008488636422905,7.3338713562711435,6.1542838452069715,7.372517288939332,8.615480490306624,13.308014768185016,11.38846683133747,13.779237446079982,8.692712101736769,13.71489153049341,21.79078721564911,35.60573926070035,8.533190248092474,13.93062491421168,24.812607876755397,44.09814817267501,10.456847517328764,15.626909706528936,24.15129888980086,39.06609092369252
9,0.36,448.3280563354492,307.85765647888184,43.94078273845533,45.83659489327442,553.3678777222871,464.8660659790039,287.5716018676758,31.20954198330825,32.55606849810589,309.1872259359185,466.6204833984375,262.8560256958008,25.413309282685127,26.50975904142206,529.7421897723837,454.30320739746094,242.09009170532227,6.18178461517983,6.448495895260764,-340.5154767089586,450.1731872558594,224.43506240844727,14.255770655182815,14.87083168960441,-172.3390279210627,443.4803009033203,265.75876235961914,10.38614477824733,10.834251941688459,88.74253659111733,429.2213439941406,240.10562896728516,45.000555114914405,46.942090837394815,649.3586711787468,424.0945053100586,227.8806209564209,47.78574332307637,49.84744517208941,487.14214656390135,422.50064849853516,222.0169973373413,35.25672973464645,36.77787097530119,128.89074711673328,425.55713653564453,272.7327060699463,8.53727706327934,8.90561537263446,-151.9281619046085,414.28958892822266,243.83543014526367,32.344980106742184,33.740494765612354,-444.19465010349165,412.6012420654297,231.4558982849121,33.498846374048455,34.94414425384155,-4083.920955202727,413.6945343017578,225.37134647369385,31.855219306837263,33.22960337996115,-8232.805560061079,412.6997375488281,278.9224433898926,3.954491948812951,4.125107341518115,-680.482062953018,403.6343002319336,250.74995040893555,29.652417780978034,30.93176262978416,-921.5528350346815,403.7135314941406,238.4873914718628,52.320678409903664,54.57803870018973,-3661.250225599152,405.57544708251953,232.32051372528076,72.74530311003032,75.88387782916703,-6871.594965469589,403.8207244873047,284.02210235595703,1.1276560638308188,1.176308453229312,-925.9554077335088,397.27020263671875,262.3729705810547,26.509436500639932,27.65317834598797,-952.6813835424822,398.20369720458984,251.43662452697754,48.471034775161876,50.562303322433124,-2386.1970619513554,399.87110137939453,244.47429656982422,66.78192848021953,69.66321515389225,-4231.06707049937,18.20792954011919,12.310731376347142,8.394261717928027,6.4122236810174025,7.967350556523509,9.048850567974162,15.185698401680808,13.382364638221045,15.250352285092031,9.048936716642148,15.064511321117905,23.188552985802772,36.93492339589879,8.698194541753198,15.167895419403045,26.995729424762985,47.13350328584169,10.503899855457938,16.733036840368456,26.173791022698182,41.852619529848205
