frame,time_s,WRIST_x,WRIST_y,WRIST_speed_px_s,WRIST_speed_mm_s,WRIST_accel_mm_s2,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_speed_px_s,THUMB_CMC_speed_mm_s,THUMB_CMC_accel_mm_s2,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_speed_px_s,THUMB_MCP_speed_mm_s,THUMB_MCP_accel_mm_s2,THUMB_IP_x,THUMB_IP_y,THUMB_IP_speed_px_s,THUMB_IP_speed_mm_s,THUMB_IP_accel_mm_s2,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_speed_px_s,THUMB_TIP_speed_mm_s,THUMB_TIP_accel_mm_s2,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_MCP_speed_mm_s,INDEX_FINGER_MCP_accel_mm_s2,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_PIP_speed_mm_s,INDEX_FINGER_PIP_accel_mm_s2,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_DIP_speed_mm_s,INDEX_FINGER_DIP_accel_mm_s2,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_speed_px_s,INDEX_FINGER_TIP_speed_mm_s,INDEX_FINGER_TIP_accel_mm_s2,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_MCP_speed_mm_s,MIDDLE_FINGER_MCP_accel_mm_s2,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_PIP_speed_mm_s,MIDDLE_FINGER_PIP_accel_mm_s2,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_DIP_speed_mm_s,MIDDLE_FINGER_DIP_accel_mm_s2,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_speed_px_s,MIDDLE_FINGER_TIP_speed_mm_s,MIDDLE_FINGER_TIP_accel_mm_s2,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_speed_px_s,RING_FINGER_MCP_speed_mm_s,RING_FINGER_MCP_accel_mm_s2,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_speed_px_s,RING_FINGER_PIP_speed_mm_s,RING_FINGER_PIP_accel_mm_s2,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_speed_px_s,RING_FINGER_DIP_speed_mm_s,RING_FINGER_DIP_accel_mm_s2,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_speed_px_s,RING_FINGER_TIP_speed_mm_s,RING_FINGER_TIP_accel_mm_s2,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_speed_px_s,PINKY_MCP_speed_mm_s,PINKY_MCP_accel_mm_s2,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_speed_px_s,PINKY_PIP_speed_mm_s,PINKY_PIP_accel_mm_s2,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_speed_px_s,PINKY_DIP_speed_mm_s,PINKY_DIP_accel_mm_s2,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_speed_px_s,PINKY_TIP_speed_mm_s,PINKY_TIP_accel_mm_s2,WRIST_path_mm,THUMB_CMC_path_mm,THUMB_MCP_path_mm,THUMB_IP_path_mm,THUMB_TIP_path_mm,INDEX_FINGER_MCP_path_mm,INDEX_FINGER_PIP_path_mm,INDEX_FINGER_DIP_path_mm,INDEX_FINGER_TIP_path_mm,MIDDLE_FINGER_MCP_path_mm,MIDDLE_FINGER_PIP_path_mm,MIDDLE_FINGER_DIP_path_mm,MIDDLE_FINGER_TIP_path_mm,RING_FINGER_MCP_path_mm,RING_FINGER_PIP_path_mm,RING_FINGER_DIP_path_mm,RING_FINGER_TIP_path_mm,PINKY_MCP_path_mm,PINKY_PIP_path_mm,PINKY_DIP_path_mm,PINKY_TIP_path_mm
0,0.0,444.6320343017578,230.53895473480225,,,,441.4631652832031,251.75379753112793,,,,430.47679901123047,273.50120544433594,,,,416.0731887817383,288.3075428009033,,,,400.1665496826172,287.84751892089844,,,,439.50984954833984,263.9816379547119,,,,411.75357818603516,275.5385684967041,,,,399.19178009033203,275.9308433532715,,,,398.24031829833984,270.8906364440918,,,,434.0658187866211,247.81837463378906,,,,398.06617736816406,262.84841537475586,,,,393.92406463623047,262.0437812805176,,,,402.5712585449219,257.54310607910156,,,,425.6013870239258,231.6234540939331,,,,389.8811721801758,245.6920623779297,,,,390.6993865966797,245.216646194458,,,,401.6033935546875,241.47565841674805,,,,416.8397903442383,217.3996067047119,,,,392.03487396240234,228.5022211074829,,,,393.89442443847656,229.17932510375977,,,,401.9108200073242,225.7734203338623,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,447.38597869873047,228.1046962738037,91.88928119127947,95.85381721734255,,442.8978729248047,249.57435607910156,65.23204283402788,68.04646014708591,,429.9393081665039,271.5164852142334,51.4053183042812,53.62318565188109,,414.7207260131836,286.46876335144043,57.06501447961385,59.52706775502582,,398.8584899902344,285.5196762084961,66.75454971629891,69.63465514125028,,440.40802001953125,262.77703285217285,37.564807735959285,39.185530323519124,,411.5338897705078,275.0829792022705,12.644776716084557,13.19033189055684,,400.19657135009766,274.4125270843506,45.51709684401064,47.480918607555004,,399.32029724121094,269.6016025543213,42.04137014612698,43.85523270298406,,435.44097900390625,246.46113395690918,48.30351875239733,50.38755987010788,,397.51110076904297,262.60568618774414,15.145698422308094,15.799155128647264,,395.3336715698242,260.52520751953125,51.7992397072084,54.034102677944034,,405.1175308227539,255.56304931640625,80.63857364946134,84.11770120578801,,427.4784469604492,230.29658317565918,57.46705816738872,59.94645749952864,,391.22325897216797,246.50256156921387,39.19586949150534,40.88696375905618,,393.62354278564453,245.04518508911133,73.2294695124003,76.38893344864613,,405.1057815551758,241.14861488342285,87.94060203716387,91.73477346184033,,419.38987731933594,216.25169277191162,69.91356260447499,72.92996271189213,,394.2453384399414,227.26891994476318,63.28104457708817,66.01128664384818,,398.26412200927734,227.6199245452881,115.99026619188794,120.99463213129664,,407.93018341064453,224.9369716644287,151.9300459048282,158.485023075422,,3.834152688693702,2.7218584058834363,2.1449274260752436,2.381082710201033,2.785386205650011,1.567421212940765,0.5276132756222736,1.8992367443022002,1.7542093081193624,2.015502394804315,0.6319662051458905,2.161364107117761,3.3647080482315204,2.3978582999811455,1.635478550362247,3.055557337945845,3.6693909384736134,2.917198508475685,2.640451465753927,4.839785285251866,6.339400923016879
2,0.08,448.0843734741211,227.92536735534668,18.026267696196328,18.804005717111547,-1926.245287505775,443.66878509521484,249.5331859588623,19.300268024159223,20.13297241473089,-1197.8371933088756,430.5799865722656,272.215633392334,23.707554104002725,24.730409556963632,-722.3194023729363,414.8358917236328,287.5934600830078,28.264441871165914,29.483902907339928,-751.0791211921472,399.58229064941406,286.49388313293457,30.341458083915747,31.65053137404812,-949.6030941800539,440.90797424316406,262.55364418029785,13.689793745030562,14.280435872033047,-622.627361287152,409.8371887207031,275.44323921203613,43.36315924149105,45.234050000326555,801.0929527442429,398.5042190551758,275.07665634155273,45.44999972771737,47.41092660590252,-1.7498000413121773,398.2499313354492,270.0369644165039,28.88796379182233,30.134326497978254,-343.0226551251452,435.15342712402344,245.2759838104248,30.48838870512915,31.80380127372339,-464.5939649096122,396.99684143066406,262.8018379211426,13.759954797007923,14.35362400197407,-36.13827816682984,394.6452331542969,261.9572353363037,39.72287690978509,41.43670875748332,-314.9348480115178,404.2156982421875,256.96203231811523,41.61171291266547,43.40703803448297,-1017.7665792826259,426.64745330810547,229.2319393157959,33.7640433614314,35.22078308729024,-618.14186030596,390.4762649536133,246.73584938049316,19.56436918622674,20.40846814380304,-511.9623903813284,392.7621078491211,246.43424034118652,40.86215121586251,42.62513671860577,-844.0949182510088,403.58455657958984,242.56771087646484,52.00936732824118,54.25329619341908,-937.0369317105312,418.1394958496094,215.68668365478516,34.302779791435874,35.78276314220522,-928.6799892421728,392.3572540283203,227.72533893585205,48.56169427152145,50.65687429611369,-383.8603086933622,395.3728485107422,229.21932220458984,82.6042345914832,86.16817001134567,-870.6615529987744,403.7058639526367,226.89757347106934,116.42818153132508,121.4514411993282,-925.8395469023448,4.586312917378164,3.527177302472672,3.134143808353789,3.56043882649463,4.0514074606119355,2.138638647822087,2.3369752756353357,3.7956738085383006,2.9595823680384927,3.287654445753251,1.2061111652248533,3.818832457417094,5.100989569610839,3.806689623472755,2.451817276114369,4.760562806690076,5.8395227862103765,4.348509034163894,4.6667264375984745,8.286512085705692,11.197458570990007
3,0.12,448.1240463256836,227.67059326171875,6.446111906366175,6.724227509726105,-301.994455184636,442.86895751953125,249.97933387756348,22.8961257119147,23.883972325419055,93.77499776720413,430.40611267089844,272.2261047363281,4.354723198844709,4.542606451184166,-504.6950776444867,415.14686584472656,286.9526481628418,17.807035495431403,18.575314807488116,-272.71470249629533,398.9933395385742,286.72765731811523,15.841278764204322,16.524746079928153,-378.1446323529992,440.77953338623047,262.7702522277832,6.295638369401679,6.567261836241104,-192.82935089479858,407.7880859375,274.6512508392334,54.920782716936465,57.290323743246525,301.40684357299926,397.4233627319336,274.32117462158203,32.967815941294475,34.39020266916326,-325.5180984184815,398.72406005859375,269.13079261779785,25.56786771126053,26.670985847965763,-86.58351625031227,435.72509765625,245.21753311157227,14.366273038190686,14.986101665444885,-420.44249020696265,396.0746383666992,262.5798797607422,23.71344444817211,24.736554038300735,259.5732509081666,394.75208282470703,261.4350414276123,13.325336073181413,13.900253781064619,-688.4113744104676,405.10250091552734,256.3051986694336,27.589053801769943,28.779375418220784,-365.69156540655473,427.4452209472656,229.0903902053833,20.255699147859705,21.12962533341361,-352.2789438469158,390.0212860107422,246.71064376831055,11.39191493290303,11.883415754019762,-213.126309744582,393.0080032348633,246.00969314575195,12.265420444298334,12.794608403936506,-745.7632078667316,404.3412399291992,241.87148094177246,25.706344225913174,26.815436891137804,-685.9464825570319,418.8018035888672,215.5839729309082,16.755615369931252,17.478531469739128,-457.6057918116523,392.2319030761719,228.27107906341553,13.998775572293804,14.602748629408083,-901.3531416676402,396.07166290283203,229.19272899627686,17.483005200055636,18.23730432026735,-1698.2716422769577,405.1441955566406,226.1744213104248,40.24725806282727,41.98371418123121,-1986.6931754524248,4.855282017767208,4.482536195489434,3.3158480664011556,4.303451418794155,4.712397303809062,2.401329121271731,4.628588225365197,5.171281915304831,4.026421801957124,3.8870985123710464,2.1955733267568824,4.374842608659679,6.252164586339671,4.6518746368093,2.9271539062751595,5.272347142847536,6.912140261855889,5.04765029295346,5.250836382774798,9.016004258516386,12.876807138239256
4,0.16,448.35418701171875,227.53445148468018,6.684839135309896,6.973254554788524,6.2256761265604865,443.8742446899414,249.56457138061523,27.187200847388638,28.360184636247727,111.90530777071679,430.8010482788086,271.80891036987305,14.361956556237793,14.981598950146967,260.97481247407,414.9324035644531,286.45297050476074,13.59392859987157,14.180434653365813,-109.87200385305758,399.2503356933594,286.4951705932617,8.663757152914025,9.037552408557499,-187.17984178426636,440.9278869628906,262.51625061035156,7.353808765095405,7.67108668260692,27.595621159145402,408.16165924072266,275.3719425201416,20.293987899914132,21.169566042420417,-903.0189425206526,397.08152770996094,275.3605556488037,27.353748623308476,28.53391806700276,-146.40711505401248,398.0766296386719,269.96801376342773,26.458757946685026,27.600313280719686,23.233185818848057,435.4622268676758,244.9596118927002,9.206804773850902,9.604029659470374,-134.55180014936278,396.5553283691406,262.34570503234863,13.367420325770466,13.944153746360923,-269.8100072984953,394.29847717285156,261.93992614746094,16.96810735858336,17.700191362779425,94.99843954287014,403.8502883911133,257.2023010253906,38.509973086227085,40.171474554992045,284.8024784192815,427.0576858520508,228.91565322875977,10.62768968963598,11.086218237276636,-251.08517740342435,389.8670196533203,246.5705108642578,5.210286690196768,5.435082977876973,-161.20831940356973,392.1211624145508,246.71464920043945,28.32235953726659,29.54431941411957,418.7427752545766,402.9896926879883,242.96307563781738,43.432842740677685,45.30673997360207,462.2825770616067,418.47801208496094,215.53793907165527,8.176187000964664,8.528946185723957,-223.73963210037928,391.33522033691406,227.94808387756348,23.827056901851293,24.85506826789743,256.30799096223365,393.8926315307617,229.9031925201416,57.29821190059589,59.770326410187536,1038.3255522480047,402.1197509765625,227.8401231765747,86.31999958316153,90.04425059133759,1201.5134102526595,5.13421219995875,5.616943580939343,3.9151120244070343,4.870668804928787,5.073899400151362,2.7081725885760077,5.475370867062014,6.312638637984941,5.13043433318591,4.271259698749861,2.7533394766113197,5.082850263170855,7.859023568539352,5.095323366300366,3.1445572253902383,6.454119919412319,8.724409860799971,5.388808140382418,6.245039113490695,11.406817314923888,16.47857716189276
5,0.2,447.63843536376953,227.43227005004883,18.075215543758784,18.85506540516882,297.04527125950733,442.71732330322266,249.58379745483398,28.927028202196777,30.175076330855287,45.372292365189004,430.1951217651367,271.8780326843262,15.246410116932232,15.904211999731668,23.065326239617523,414.7346496582031,286.922550201416,12.738026214547341,13.287604611220026,-22.320751053644685,398.9678192138672,286.23355865478516,9.62601837268804,10.041330105801137,25.094442431090958,440.48519134521484,261.9415855407715,18.135244554885688,18.917684350335215,281.16494169320737,408.45691680908203,274.3677806854248,26.16674920074252,27.295705903269713,153.1534965212324,398.17726135253906,274.4821357727051,35.109237514885805,36.624015247074446,202.2524295017922,399.1242980957031,269.21032905578613,32.323514196829095,33.71810271532598,152.94473586515744,435.0691223144531,244.46476936340332,15.799531610250996,16.481197757289124,171.92920244546875,396.7247772216797,262.1993923187256,5.596892206536626,5.838368475576284,-202.644631769616,395.0592803955078,261.92530632019043,19.023591980642664,19.844359264645973,53.60419754666373,404.2253875732422,257.1562957763672,9.447747065156689,9.855367335109353,-757.9026804970673,426.5562057495117,228.74796867370605,13.21931359900519,13.789656998405462,67.58596902822065,389.8491668701172,246.91689491271973,8.67109533511206,9.045207194469404,90.25310541481078,392.7634048461914,246.80042266845703,16.198619324178246,16.897503993321582,-316.1703855199497,403.46923828125,242.65331268310547,14.272286610083478,14.888060220524384,-760.4669938269421,417.6698684692383,215.60128211975098,20.265556453243253,21.13990792934037,315.2740435904104,391.5319061279297,228.20958137512207,8.180244556890127,8.5331788037071,-408.0472366047582,395.4726791381836,229.68596935272217,39.872737758581074,41.59303530854888,-454.4322775409665,404.3001174926758,226.9408893585205,58.96301597251609,61.506957964420124,-713.4323156729365,5.888414816165502,6.823946634173555,4.551280504396301,5.402172989377587,5.475552604383407,3.464879962589416,6.567199103192803,7.777599247867919,6.479158441798949,4.930507609041427,2.986874215634371,5.876624633756694,8.253238261943727,5.646909646236583,3.506365513169014,7.130020079145182,9.319932269620947,6.234404457556033,6.586366265638979,13.070538727265843,18.938855480469563
6,0.24,447.8276062011719,227.2023582458496,7.4433293723996545,7.7644696301986516,-277.2648943742542,442.8791809082031,249.05336380004883,13.864472276712153,14.462650857617133,-392.81063683095385,430.5602264404297,271.9540786743164,9.32350579564827,9.725765712548823,-154.46115717957113,415.28926849365234,287.220983505249,15.745326478667646,16.424653961237258,78.42623375043081,399.8268127441406,286.12406730651855,21.648588874290127,22.582610877649717,313.5320192962145,440.2308654785156,262.5812816619873,17.209967569167482,17.952486561054176,-24.129944732025965,408.56292724609375,274.7216033935547,9.234064704390066,9.63246571169957,-441.5810047892536,397.73193359375,274.0474033355713,15.558540754284552,16.22980942168148,-509.85514563482417,398.69632720947266,268.3066749572754,24.99687241956675,26.075355132256423,-191.06868957673902,435.08155822753906,245.15470504760742,17.251193804206398,17.99549148988536,37.85734331490591,396.5934371948242,261.9148063659668,7.835789971423708,8.173862826403461,58.38735877067942,394.5095443725586,260.58526039123535,36.21060606573976,37.772902020306745,448.2135688915193,404.0439987182617,255.71966171264648,36.20099575420705,37.76287707470791,697.6877434899639,426.79622650146484,229.1287136077881,11.252129415061676,11.737599231101218,-51.30144418260612,389.9158477783203,246.40216827392578,12.975694976640611,13.53552752219087,112.25800819303666,392.33638763427734,245.63421249389648,31.048247439664372,32.38781494878917,387.25777388668973,403.5050964355469,241.55662536621094,27.431834588973725,28.6153730287032,343.1828202044704,418.1748580932617,215.76097011566162,13.240911420888168,13.81218665196488,-183.19303193438725,391.2650680541992,227.9732322692871,8.91149038535266,9.2959740184883,19.06988036952999,394.5353317260742,229.26916122436523,25.646018049257574,26.75250795932333,-371.0131837306387,403.46012115478516,226.71207904815674,21.765052345997606,22.70409913160948,-970.0714708202661,6.198993601373449,7.402452668478239,4.940311132898254,6.059159147827078,6.378857039489397,4.182979425031583,6.952497731660786,8.426791624735179,7.5221726470892065,5.650327268636841,3.3138287286905097,7.3875407145689636,9.763753344932043,6.116413615480633,4.047786614056649,8.425532677096749,10.464547190769075,6.786891923634628,6.958205226378511,14.140639045638776,19.84701944573394
7,0.28,447.27783203125,227.27774620056152,13.872972411061829,14.471517727764704,167.67620243915133,442.58541107177734,249.34215545654297,10.298705551374526,10.743040175075066,-92.99026706355167,430.4499816894531,271.86741828918457,3.5057031631580715,3.656955695628012,-151.72025042302027,415.3528594970703,287.0559310913086,4.421970365633618,4.612754977216819,-295.29747460051095,399.8825454711914,285.4398822784424,17.161280719764715,17.901699131845472,-117.02279364510613,440.93067169189453,261.63262367248535,29.47117996163382,30.742705357999355,319.7554699236295,408.36509704589844,273.7968063354492,23.643000903938876,24.6630712280585,375.7651379089732,398.26087951660156,274.0572738647461,13.225950264713537,13.796580001104942,-60.83073551441345,399.59842681884766,269.256649017334,32.75128260865077,34.16432706953281,202.2242984319097,435.18199920654297,244.04239654541016,27.920854597455325,29.125491661702878,278.2500042954379,396.4527130126953,261.3296413421631,15.046208004823159,15.695372226345237,188.03773499854438,395.0585174560547,260.95922470092773,16.60611241619538,17.322578255010846,-511.25809413239745,404.9309539794922,256.1926746368408,25.13004752630909,26.214276039832225,-288.7150258718921,426.59202575683594,228.2863998413086,21.66781059122997,22.60266190991669,271.6265669703868,389.88842010498047,245.5945873260498,20.201164332735534,21.072737629721466,188.4302526882649,392.87288665771484,245.56589126586914,13.520793993617652,14.104144676023052,-457.0917568191529,404.01012420654297,241.65827751159668,12.878912224514707,13.434569106673868,-379.5200980507333,417.85167694091797,215.28797149658203,14.321612838674827,14.93951461474882,28.183199069598473,391.39522552490234,227.31868743896484,16.68400997365139,17.403836679685238,202.69656652992344,394.9758529663086,228.4947395324707,22.27369412522343,23.2346861108843,-87.94554621097576,403.9340591430664,225.77100276947021,26.34200280733407,27.47852077520171,119.36054108980576,6.777854310484036,7.832174275481242,5.086589360723375,6.24366934691575,7.0949250047632155,5.412687639351557,7.939020580783126,8.978654824779376,8.88874572987052,6.815346935104956,3.9416436177443193,8.080443844769398,10.812324386525331,7.020520091877301,4.890696119245508,8.989698464137671,11.001929955036028,7.38447250822458,7.654358693565921,15.070026490074149,20.946160276742013
8,0.32,447.5382995605469,227.33558177947998,6.6702833526231995,6.958070767136496,-187.8361740157052,442.5098419189453,249.1596794128418,4.937623630387831,5.1506559505021245,-139.80960561432354,430.02586364746094,271.2565612792969,18.59136896640856,19.39348811551507,393.41331049717644,415.3676223754883,286.3358402252197,18.006054502649217,18.782920431270533,354.2541363513428,400.5433654785156,285.1119804382324,18.442523873053872,19.238221144360743,33.41305031288178,441.3880157470703,261.2530517578125,14.85846608866984,15.499530240406383,-381.0793779398243,408.2265090942383,273.5789394378662,6.455259745345391,6.7337700295290635,-448.23252996323595,397.8630065917969,273.43159675598145,18.53669854512809,19.336458954978873,138.49697384684828,400.37078857421875,267.9210376739502,38.5713652024997,40.235515416074975,151.77970866355412,435.6372833251953,243.74805450439453,13.553617271006596,14.138384104066512,-374.67768894090915,397.02465057373047,261.0084629058838,16.39870729763587,17.106224703578,35.271311930819095,395.22682189941406,259.9259948730469,26.171194361325238,27.300342848999115,249.44411484970672,405.37425994873047,254.99384880065918,31.95410349097301,33.33275389315434,177.96194633305288,426.91661834716797,227.94610977172852,11.756851224745304,12.264097114900228,-258.4641198754116,390.7521438598633,245.14832496643066,24.30494829198506,25.353578141581924,107.02101279651144,393.07994842529297,244.65886116027832,23.259113644449567,24.262621265602522,253.96191473948676,404.34314727783203,240.57538032531738,28.32369460873725,29.545712086856387,402.77857450456304,418.2371139526367,214.85113620758057,14.564227573915334,15.192596891424463,6.327056916891083,392.4625778198242,226.36243343353271,35.82651466075774,37.37223910456078,499.2100606218885,395.79906463623047,227.23932266235352,37.53122842439344,39.15050224242644,397.8954032885535,404.9191665649414,224.27372932434082,44.806977708017584,46.740161590179675,481.54102037444915,7.0561771411694965,8.038200513501327,5.8623288853439774,6.994986164166571,7.864453850537646,6.032668848967813,8.20837138196429,9.75211318297853,10.498166346513518,7.380882299267617,4.62589260588744,9.172457558729363,12.145634542251505,7.51108397647331,5.904839244908785,9.960203314761772,12.183758438510283,7.992176383881559,9.149248257748352,16.636046579771207,22.8157667403492
9,0.36,447.2543716430664,227.07013607025146,9.717139717807445,10.13638285457052,79.45780218585061,442.5667190551758,249.2439365386963,2.5414405220070364,2.6510902262703633,-62.48914310579403,430.2394485473633,271.11677169799805,6.381596415964223,6.656928517455146,-318.4139899514981,415.5628967285156,286.1673831939697,6.447375644778422,6.725545771760671,-301.4343664877465,400.5215835571289,284.9299907684326,4.582213712629733,4.77991197631541,-361.4577292011333,441.7280578613281,260.78344345092773,14.494839628383687,15.1202152233795,-9.482875425672077,409.01073455810547,272.9355525970459,25.359369633313634,26.453492181734042,492.99305380512453,397.8493881225586,273.08847427368164,8.584815831017204,8.95520518653231,-259.5313442111641,399.4038391113281,267.8898525238037,24.186305233723264,25.22981626344665,-375.1424788157081,435.8769226074219,243.44035148620605,9.750260669219312,10.170932799695118,-99.18628260928486,397.44117736816406,260.52595138549805,15.935650633604629,16.623189595893045,-12.075877692123882,394.70603942871094,259.9190139770508,13.020731419081253,13.58250704870211,-342.9458950074251,404.4285583496094,255.33147811889648,25.10409666659982,26.187205537909072,-178.6387088811317,427.069091796875,227.81567573547363,5.016297855447199,5.232724551875322,-175.78431407562266,391.09642028808594,244.73885536193848,13.374219978019704,13.95124676760769,-285.0582843493558,392.59532928466797,244.86963272094727,13.211745774284914,13.781762662112198,-262.0214650872581,403.5654830932617,241.3036823272705,26.636269798110092,27.785483828794725,-44.005706451541556,418.5460662841797,214.8865556716919,7.774400362880493,8.109824581245178,-177.06930775448214,392.6187515258789,225.576810836792,20.024876575345164,20.888843988858426,-412.0848778925588,395.22838592529297,227.18895435333252,14.322429037852686,14.940366028600284,-605.253405345654,404.05906677246094,224.9318504333496,27.075069796169316,28.243215723784566,-462.4236466598777,7.461632455352317,8.144244122552141,6.128606026042183,7.264007995036998,8.055650329590263,6.637477457902992,9.266511069233651,10.110321390439823,11.507358997051384,7.7877196112554214,5.290820189723162,9.715757840677446,13.193122763767867,7.720392958548323,6.462889115613093,10.511473821246259,13.295177791662072,8.316569367131367,9.98480201730269,17.23366122091522,23.945495369300584
