frame,time_s,WRIST_x,WRIST_y,WRIST_speed_px_s,WRIST_speed_mm_s,WRIST_accel_mm_s2,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_speed_px_s,THUMB_CMC_speed_mm_s,THUMB_CMC_accel_mm_s2,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_speed_px_s,THUMB_MCP_speed_mm_s,THUMB_MCP_accel_mm_s2,THUMB_IP_x,THUMB_IP_y,THUMB_IP_speed_px_s,THUMB_IP_speed_mm_s,THUMB_IP_accel_mm_s2,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_speed_px_s,THUMB_TIP_speed_mm_s,THUMB_TIP_accel_mm_s2,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_speed_px_s,INDEX_FINGER_MCP_speed_mm_s,INDEX_FINGER_MCP_accel_mm_s2,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_speed_px_s,INDEX_FINGER_PIP_speed_mm_s,INDEX_FINGER_PIP_accel_mm_s2,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_speed_px_s,INDEX_FINGER_DIP_speed_mm_s,INDEX_FINGER_DIP_accel_mm_s2,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_speed_px_s,INDEX_FINGER_TIP_speed_mm_s,INDEX_FINGER_TIP_accel_mm_s2,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_speed_px_s,MIDDLE_FINGER_MCP_speed_mm_s,MIDDLE_FINGER_MCP_accel_mm_s2,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_speed_px_s,MIDDLE_FINGER_PIP_speed_mm_s,MIDDLE_FINGER_PIP_accel_mm_s2,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_speed_px_s,MIDDLE_FINGER_DIP_speed_mm_s,MIDDLE_FINGER_DIP_accel_mm_s2,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_speed_px_s,MIDDLE_FINGER_TIP_speed_mm_s,MIDDLE_FINGER_TIP_accel_mm_s2,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_speed_px_s,RING_FINGER_MCP_speed_mm_s,RING_FINGER_MCP_accel_mm_s2,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_speed_px_s,RING_FINGER_PIP_speed_mm_s,RING_FINGER_PIP_accel_mm_s2,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_speed_px_s,RING_FINGER_DIP_speed_mm_s,RING_FINGER_DIP_accel_mm_s2,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_speed_px_s,RING_FINGER_TIP_speed_mm_s,RING_FINGER_TIP_accel_mm_s2,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_speed_px_s,PINKY_MCP_speed_mm_s,PINKY_MCP_accel_mm_s2,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_speed_px_s,PINKY_PIP_speed_mm_s,PINKY_PIP_accel_mm_s2,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_speed_px_s,PINKY_DIP_speed_mm_s,PINKY_DIP_accel_mm_s2,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_speed_px_s,PINKY_TIP_speed_mm_s,PINKY_TIP_accel_mm_s2,WRIST_path_mm,THUMB_CMC_path_mm,THUMB_MCP_path_mm,THUMB_IP_path_mm,THUMB_TIP_path_mm,INDEX_FINGER_MCP_path_mm,INDEX_FINGER_PIP_path_mm,INDEX_FINGER_DIP_path_mm,INDEX_FINGER_TIP_path_mm,MIDDLE_FINGER_MCP_path_mm,MIDDLE_FINGER_PIP_path_mm,MIDDLE_FINGER_DIP_path_mm,MIDDLE_FINGER_TIP_path_mm,RING_FINGER_MCP_path_mm,RING_FINGER_PIP_path_mm,RING_FINGER_DIP_path_mm,RING_FINGER_TIP_path_mm,PINKY_MCP_path_mm,PINKY_PIP_path_mm,PINKY_DIP_path_mm,PINKY_TIP_path_mm
0,0.0,420.5187225341797,150.93209266662598,,,,428.43875885009766,180.37379264831543,,,,424.83863830566406,205.48624992370605,,,,413.86234283447266,221.07848167419434,,,,400.1516342163086,229.84668731689453,,,,423.6880111694336,217.15202808380127,,,,405.6501770019531,246.62670135498047,,,,394.4769287109375,250.55874824523926,,,,389.67689514160156,247.73998260498047,,,,411.444091796875,209.61627960205078,,,,388.33019256591797,237.43041515350342,,,,383.7646484375,232.7805519104004,,,,387.6557159423828,224.7154140472412,,,,398.33248138427734,199.21473026275635,,,,377.7836608886719,225.2962875366211,,,,377.30857849121094,218.91351699829102,,,,382.88673400878906,210.47422885894775,,,,386.5899658203125,187.39171028137207,,,,372.18067169189453,210.31213760375977,,,,373.1064987182617,206.4643907546997,,,,378.39454650878906,199.1909408569336,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04,420.22064208984375,153.58444690704346,66.7262830897433,69.60516895940094,,427.52017974853516,183.18248748779297,73.87723882874518,77.06465058173235,,424.01939392089844,206.7354154586792,37.3461502009808,38.95743887346857,,412.56553649902344,220.711669921875,33.69214980248379,35.14578770187502,,399.54029083251953,228.6035442352295,34.63330635380405,36.1275501759482,,423.1720733642578,216.79125308990479,15.73909175887007,16.418150246286714,,407.19051361083984,244.67808723449707,62.09737242440257,64.77654530407642,,395.9286117553711,250.30646324157715,36.836050485298856,38.42533105549778,,389.83802795410156,249.60702896118164,46.84966568362731,48.87098073804716,,409.9766159057617,210.43365955352783,41.994013532253504,43.805832901925534,,388.763427734375,237.0552921295166,14.326766782691363,14.944890924164943,,384.9512481689453,233.47708225250244,34.3981598357282,35.88225833047149,,388.1281280517578,225.9629487991333,33.34962666828704,34.78848650773832,,396.21204376220703,200.36521911621094,60.31107024737694,62.91317364470811,,378.1500244140625,224.64836597442627,18.608206917473748,19.411052535029437,,378.15860748291016,218.93357276916504,21.256638972838314,22.173750412913787,,382.91614532470703,210.70193767547607,5.740009289449953,5.987660302962515,,384.1482162475586,188.31926822662354,65.29981201084638,68.11715320511743,,372.4081802368164,208.35296630859375,49.308419044158626,51.4358162895659,,374.310302734375,205.1745843887329,44.10742972348125,46.010431813483265,,378.83968353271484,198.54668140411377,19.577046710005842,20.42169263561902,,2.7842067583760377,3.082586023269294,1.5582975549387428,1.4058315080750008,1.4451020070379281,0.6567260098514686,2.5910618121630566,1.5370132422199112,1.9548392295218864,1.7522333160770214,0.5977956369665978,1.4352903332188596,1.3915394603095328,2.5165269457883244,0.7764421014011775,0.8869500165165515,0.23950641211850057,2.7246861282046972,2.0574326515826358,1.8404172725393306,0.8168677054247608
2,0.08,418.5889434814453,156.94928169250488,93.48981723328428,97.5234079164007,697.9559739249939,426.0671615600586,184.865140914917,55.57980980005202,57.977784356141505,-477.17165563977113,422.5742721557617,208.35672855377197,54.296829260505476,56.63944999834948,442.0502781220227,411.54972076416016,222.54632949829102,52.42767261029011,54.68964913390081,488.59653580064463,398.76792907714844,230.29732704162598,46.539250077248425,48.547172341578,310.4905541407449,422.7074432373047,217.07256317138672,13.578855732715688,14.164711471787175,-56.335969362488484,406.9258499145508,244.62581634521484,6.744401289205731,7.035386500305847,-1443.5289700942644,396.20243072509766,250.2194881439209,7.182508953807087,7.492396191314298,-773.323371604587,390.4824447631836,249.96465682983398,18.425029108937068,19.21997157378872,-741.275229106461,409.10194396972656,210.6882905960083,22.774546695299154,23.757147817869896,-501.21712710139093,388.95267486572266,237.1351432800293,5.135092681826577,5.356644746118994,-239.70615445114873,385.7232666015625,233.08393478393555,21.658967431834906,22.593437215008983,-332.2205278865626,389.33177947998047,225.3234100341797,34.07516133986779,35.54532415945287,18.920941292863702,395.1929473876953,200.87217807769775,28.45572008813343,29.68343376675211,-830.7434969489,377.8187561035156,224.9004364013672,10.406674352031173,10.855667257898519,-213.88463192827297,378.341064453125,219.0018081665039,4.86997275595392,5.080086298976796,-427.34160284842477,383.50902557373047,210.71192264556885,14.824108095216193,15.463689881424742,236.9007394615557,383.1709289550781,189.47104454040527,37.763069997621805,39.392346552181706,-718.1201663233932,371.6782760620117,209.39895629882812,31.887058151268633,33.26281590197645,-454.3250096897362,373.7346649169922,205.8685827255249,22.541525406892106,23.514072894471333,-562.4089729752983,378.56712341308594,198.9957618713379,13.13302813649518,13.699648774979146,-168.05109651599687,6.685143075032065,5.401697397514954,3.8238755548727217,3.593417473431033,3.3869889007010476,1.2233144687229556,2.8724772721752907,1.8367090898724832,2.723638092473435,2.702519228791817,0.8120614268113574,2.3390278218192186,2.8133524266876475,3.7038642964584083,1.2106687917171184,1.0901534684756233,0.8580540073754902,4.300379990291965,3.387945287661694,2.780980188318184,1.3648536564239264
3,0.12,418.1597137451172,158.3964729309082,37.73758609678525,39.36576315593457,-1453.9411190116532,426.05064392089844,185.1564073562622,7.293360519049612,7.608030414754297,-1259.2438485346802,422.57381439208984,209.11253929138184,18.89527190585559,19.71050285795201,-923.2236785099367,411.38755798339844,224.21263217926025,41.854370978949476,43.660165511707255,-275.7370905548388,398.6958312988281,232.82946109771729,63.32900681982224,66.06131820344646,437.8536465467116,423.42090606689453,216.61937713623047,21.130647050951083,22.042322606592165,196.94027837012476,406.8342590332031,244.46382522583008,4.652285211697704,4.85300668961309,-54.55949526731894,396.21246337890625,249.8045539855957,10.376385747439993,10.824071860365617,83.29189172628297,390.9751892089844,248.84084701538086,30.677206399139884,32.00076545163909,319.5198469462593,409.7344207763672,209.43363189697266,35.1265156434934,36.64203883546189,322.1222754397998,388.9096450805664,236.41775608062744,17.96691327614858,18.742090468058123,334.6361430484782,385.56079864501953,233.566632270813,12.732652432354916,13.281998978774539,-232.7859559058611,389.1857147216797,226.37131690979004,26.450942014993938,27.592160132953286,-198.82910066248957,395.9186553955078,199.28003311157227,43.74341168794679,45.630708326809085,398.6818640014244,377.7674102783203,224.72727298736572,4.515387698860303,4.710202773825462,-153.63661210182642,378.02845001220703,220.32282829284668,33.93764468544786,35.40187438940113,758.0447022606083,383.16349029541016,212.55507946014404,46.881644007002336,48.90433875678415,836.0162218839852,383.8325500488281,188.10367584228516,37.97564703442894,39.61409516275468,5.543715264324334,371.8347930908203,209.3907594680786,3.9182879186423936,4.087341299108055,-729.38686507171,373.55762481689453,206.9003677368164,26.171591308234355,27.300756922065943,94.66710068986526,378.2079315185547,200.4751682281494,38.05967342272603,39.70174684487522,650.0524517474017,8.25977360126945,5.706018614105126,4.612295669190802,5.339824093899323,6.0294416288389066,2.105007372986642,3.0665975397598144,2.2696719642871077,4.003668710538999,4.168200782210293,1.5617450455336825,2.8703077809702005,3.9170388320057787,5.529092629530771,1.3990769026701368,2.5062284440516684,2.8142275576468565,5.884943796802153,3.551438939626016,3.873010465200822,2.952923530218935
4,0.16,418.26976776123047,159.66040134429932,31.71776829160628,33.08622208108187,-156.98852687131756,425.7720947265625,185.95218658447266,21.07804298488741,21.987448953561188,359.4854634701723,422.23255157470703,209.8887062072754,21.196924774831242,22.111459863386738,60.02392513586816,410.960693359375,225.20497798919678,27.006522519352217,28.171710994858728,-387.2113629212132,398.5731887817383,233.94742012023926,28.116649460733417,29.329734036803032,-918.2896041660857,423.5662078857422,216.91805362701416,8.303623633213455,8.661881034011012,-334.51103931452883,406.8463897705078,244.5659065246582,2.5699886135438774,2.6808700168248247,-54.30341681970663,395.60585021972656,250.61250686645508,25.25825833488579,26.348018466057287,388.09866514229174,389.4002914428711,250.51654815673828,57.490636677066654,59.971053297075706,699.2571961359154,410.25821685791016,209.26287174224854,13.773193290799842,14.367433666689173,-556.8651292193179,389.05338287353516,236.19860172271729,6.55215545252763,6.834846273515103,-297.6811048635755,384.881591796875,234.58861827850342,30.677529872056308,32.00110288069941,467.9775975481219,387.5291061401367,228.2479476928711,62.58042369847588,65.28043768337628,942.2069387605749,396.54979705810547,199.00877952575684,17.174077596851134,17.91504812643213,-692.8915050094239,377.5944519042969,224.5028257369995,7.083924024763036,7.3895578444857675,66.98387676650763,377.38819122314453,221.27888202667236,28.76597446348083,30.007073975924328,-134.87001033692002,382.27710723876953,214.14344787597656,45.47381903025276,47.4357735852441,-36.71412928850124,384.3302917480469,188.10509204864502,12.443592848872626,12.980468004532222,-665.8406789555615,371.63143157958984,209.22283172607422,6.593350380527081,6.877818544573804,69.76193113664372,372.8530502319336,207.77423858642578,28.063272345383744,29.274053981501847,49.3324264858976,377.1607208251953,202.09492206573486,48.21989171142842,50.30032476503861,264.96444800408483,9.583222484512724,6.585516572247574,5.496754063726271,6.466692533693672,7.202630990311027,2.4514826143470825,3.1738323404328077,3.3235927029293992,6.402510842422028,4.74289812887786,1.8351388964742867,4.150351896198178,6.528256339340831,6.245694554588057,1.6946592164495675,3.706511403088642,4.71165850105662,6.404162516983441,3.826551681408968,5.043972624460896,4.96493652082048
5,0.2,417.27588653564453,160.9781312942505,41.26296850363019,43.043247150433594,248.92562673379305,424.9217987060547,186.58721923828125,26.53146473876122,27.676156985967783,142.21770081016487,421.8415832519531,210.16466617584229,11.963750813615166,12.479923325713566,-240.7884134418293,410.8434295654297,225.50343990325928,8.016791421615471,8.362673530958213,-495.2259365975129,398.3466339111328,234.08666610717773,6.6481460890203765,6.934978397802796,-559.8688909750059,423.70948791503906,217.0211362838745,4.4127089851857395,4.603094017231909,-101.46967541947758,407.15152740478516,244.76557731628418,9.11651663468969,9.509846065085329,170.7244012065126,395.8646011352539,250.48150062561035,7.250632361495491,7.563458763402482,-469.6139925663701,389.69738006591797,249.9389362335205,16.238403242530175,16.93900437713629,-1075.8012229984854,410.4666519165039,209.0719985961914,7.06566219192892,7.370508110242105,-174.9231389111767,389.0290069580078,236.2629747390747,1.7208410902719022,1.795086273268938,-125.99400000615412,384.98355865478516,234.44040298461914,4.497569722449607,4.691616046060138,-682.737170865982,387.99808502197266,227.93475151062012,14.098604544969007,14.706884693764543,-1264.3388247402934,396.78672790527344,198.450608253479,15.159390561958308,15.813438011637869,-52.54025286985651,377.4156188964844,224.3366289138794,6.103412400989569,6.366742334926845,-25.570387738973068,377.45086669921875,220.81336498260498,11.742932279097808,12.249577640434257,-443.93740838725176,382.7062225341797,213.45927715301514,20.19018194123857,21.06128140617165,-659.3623044768112,384.5253372192383,187.2506046295166,21.911633401018715,22.857004383161843,246.91340946574053,371.61426544189453,208.5024118423462,18.015609293645866,18.79288746091609,297.87672290855716,373.0525207519531,206.75055027008057,26.0735289299627,27.19846367130928,-51.88975775481417,377.6612091064453,200.7877492904663,34.992759823210875,36.50251215963092,-344.9453151351923,11.304952370530067,7.692562851686286,5.9959509967548135,6.801199474932,7.480030126223139,2.6356063750363585,3.5542261830362207,3.6261310534654982,7.080071017507479,5.037718453287543,1.9069423474050442,4.338016538040582,7.116531727091412,6.878232075053571,1.9493289098466413,4.196494508706012,5.554109757303486,7.318442692309914,4.578267179845612,6.131911171313266,6.425037007205716
6,0.24,416.7475891113281,160.2564811706543,22.35896170199082,23.323632532186842,-492.9903654561688,425.24532318115234,185.23688793182373,34.71367456769095,36.21138585279894,213.38072167077894,422.39192962646484,208.68101119995117,39.560975242534255,41.26782189039008,719.6974641169129,411.4731979370117,223.68919372558594,48.01104947722586,50.082472094030734,1042.9949640768132,399.2093276977539,232.29286193847656,49.76176974548549,51.90872667363867,1124.343706895897,423.5760498046875,216.4702033996582,14.171555406100813,14.782982998355912,254.49722452810008,407.62866973876953,244.42843437194824,14.605867224243351,15.23603307222587,143.15467517851354,396.3798141479492,250.38511276245117,13.10379402632528,13.669153367719357,152.64236510792188,390.16380310058594,249.73780632019043,12.698515890278328,13.246389625624522,-92.31536878779418,410.18909454345703,209.04321670532227,6.976142046946743,7.277125644919197,-2.334561633072707,389.2425537109375,236.15066528320312,6.031978819435202,6.292226772494279,112.4285124806335,385.4090881347656,233.860445022583,17.98309233803993,18.75896757081893,351.6837881189698,388.5391616821289,227.0002269744873,26.996528258279,28.161285534329327,336.3600210141196,396.4228057861328,198.73322010040283,11.519243812570243,12.016238200771781,-94.9299952716522,377.3082733154297,224.53946113586426,5.737158707021563,5.9846867329931825,-9.551390048341556,377.53150939941406,220.54308414459229,7.0513729377527925,7.3556023503948875,-122.34938225098423,382.7798843383789,212.81661987304688,16.17162717721397,16.869347278110897,-104.79835320151878,384.3008804321289,187.58262634277344,10.019333415747647,10.451614610778249,-310.13474430958985,371.48902893066406,208.91153812408447,10.696626166523572,11.158128958195604,-190.8689625680122,373.0915832519531,206.8903398513794,3.6286193953375436,3.7851751125135333,-585.3322139698937,377.8497314453125,200.69958686828613,5.2029609921076565,5.427441214697201,-776.876773623343,12.23789767181754,9.141018285798243,7.646663872370417,8.804498358693229,9.556379193168686,3.226925694970595,4.163667505925256,4.1728971881742725,7.609926602532459,5.3288034790843115,2.1586314183048154,5.08837524087334,8.242983148464585,7.358881603084442,2.188716379166369,4.490718602721808,6.228883648427922,7.736507276741045,5.024592338173436,6.283318175813808,6.642134655793605
7,0.28,417.0587158203125,160.2550506591797,7.778249939998029,8.113840247235864,-380.2448071237745,425.1344299316406,185.52786827087402,7.784875982517791,8.12075216841241,-702.2658421096633,421.9913864135742,209.05444622039795,13.69052089697534,14.281194396734737,-674.6656873413837,411.04015350341797,224.13891792297363,15.6080775398217,16.281483457269246,-845.0247159190372,398.79940032958984,232.9061222076416,18.441268342129614,19.23691144392382,-816.7953807428713,423.51802825927734,216.50891304016113,1.7437273295388098,1.8189599326015864,-324.1005766438581,407.30865478515625,244.72466468811035,10.901891199168547,11.37225009033621,-96.59457454724149,395.8258056640625,250.63739776611328,15.218679379533299,15.875284827819135,55.153286502494446,389.5893859863281,250.0001335144043,15.787071015082105,16.468199553404474,80.54524819449883,410.4867935180664,208.74969005584717,10.451751451178833,10.902689195238452,90.63908875798137,389.11312103271484,236.22754096984863,3.7635330300387277,3.925909556325919,-59.15793040420899,385.28697967529297,233.78528594970703,3.5846340564939196,3.73929203915503,-375.49188829159743,388.4953308105469,226.98383331298828,1.169908500958803,1.2203838593370422,-673.5225418748072,396.8192672729492,198.1339931488037,17.96271572680915,18.737711816686314,168.03684039786333,377.3704528808594,224.34350967407227,5.13950835047985,5.361250927498323,-15.585895137371498,377.5870895385742,220.25811195373535,7.258542442824821,7.571710122865591,5.402694311767586,382.86834716796875,212.66451358795166,4.399005156318622,4.588798940696571,-307.0137084353582,384.6798324584961,186.68744087219238,24.302284679470233,25.350799608288117,372.47962493774673,371.53026580810547,208.38595390319824,13.179986089372958,13.748632714930503,64.76259391837247,373.1682586669922,206.36587142944336,13.25109063623367,13.822805046564277,250.94074835126858,378.01109313964844,200.21897792816162,12.674347856166285,13.221178868784929,194.84344135219317,12.562451281706977,9.46584837253474,8.217911648239808,9.455757696984,10.32585565092564,3.299684092274658,4.618557509538704,4.807908581287038,8.268654584668639,5.76491104689385,2.3156678005578524,5.237946922439541,8.291798502838066,8.108390075751895,2.4031664162663016,4.7935870076364315,6.412435606055784,8.75053926107257,5.574537646770656,6.8362303776763795,7.170981810545002
8,0.32,417.6226806640625,159.70386028289795,19.714638848638057,20.565221146627195,311.2845224847833,425.5214309692383,185.3073263168335,11.135768849569745,11.616218323215428,87.38665387007542,422.2163391113281,208.6027193069458,12.61598491408234,13.160297874720609,-28.0224130503532,411.2259292602539,223.58805656433105,14.533600471698172,15.160648391885005,-28.02087663460604,399.1392135620117,232.5121021270752,13.007806714108275,13.569024711132304,-141.6971683197879,423.66554260253906,216.16925239562988,9.257761436739187,9.657184832600219,195.9556224999658,407.3825454711914,244.56873893737793,4.313689924546574,4.499802808328205,-171.81118205020013,396.0826110839844,250.67584991455078,6.49170583421213,6.771788574186598,-227.58740634081343,390.1662063598633,249.92783546447754,14.533339932471845,15.160376611770344,-32.69557354085326,410.48458099365234,208.5888147354126,4.022263354537506,4.195802724621191,-167.67216176543153,389.25376892089844,236.2381410598755,3.526169164181766,3.678304696249875,-6.190121501901102,384.8908996582031,235.35913467407227,40.573075948866375,42.32358938418901,964.6074336258496,387.40345001220703,229.69531059265137,73.07664091517371,76.2295111065163,1875.2281811794812,396.80328369140625,198.18720817565918,1.389090071361688,1.4490219541663454,-432.21724656299926,377.4654769897461,224.57419395446777,6.237227874390005,6.506331237591967,28.627007752341104,377.0935821533203,222.55462646484375,58.72354957250751,61.25715985697453,1342.1362433527236,381.8983459472656,216.47292137145996,98.2499116209913,102.48887517723142,2447.501905913371,384.7719955444336,186.84880256652832,4.6456720994173395,4.846108256547319,-512.61728379352,371.8221664428711,208.41206073760986,7.326644328219545,7.642750244087062,-152.64706177108602,372.86407470703125,207.89939403533936,39.08499923477327,40.77131003768781,673.7126247780884,377.18128204345703,203.01286697387695,72.86289545754114,76.00654366394484,1569.6341198789976,13.385060127572064,9.930497105463358,8.744323563228631,10.062183632659398,10.868616639370932,3.6859714855786674,4.798549621871832,5.078780124254502,8.875069649139453,5.932743155878698,2.462799988407847,6.930890497807101,11.34097894709872,8.166350953918549,2.6634196657699807,7.243873401915413,10.51199061314504,8.944383591334462,5.880247656534139,8.467082779183892,10.211243557102796
9,0.36,417.65026092529297,158.88399124145508,20.50832020068308,21.39314564730287,20.698112516891864,426.0282516479492,184.358868598938,26.884466274744163,28.044388669455596,410.70425865600424,422.6943588256836,207.6564073562622,26.504824505633312,27.64836736781249,362.20173732729705,411.8971633911133,222.72136688232422,27.405590936518443,28.587997101577077,335.68371774230184,399.7087097167969,231.5971326828003,26.943168826622387,28.10562392567894,363.4149803636659,423.56468200683594,215.68199157714844,12.439753941316454,12.97646346843799,82.98196589594427,407.6103210449219,244.54256057739258,5.731874612624939,5.97917465789708,36.984296239221884,396.33216857910156,250.46831130981445,8.114463006919609,8.46455912809965,42.31926384782629,390.3183364868164,249.62382316589355,8.498788634898638,8.86546637232498,-157.3727559861341,410.00144958496094,208.57091903686523,12.086568322176912,12.608039759579894,210.3059258739676,389.0370178222656,236.3611078262329,6.230061415574689,6.498855584017652,70.51377219419443,385.04798889160156,234.42800045013428,23.60730779650536,24.625838151996785,-442.4437808048057,388.01719665527344,227.9322910308838,46.66987061431086,48.68342846331597,-688.6520660800082,396.12110137939453,198.30533981323242,17.308375693168575,18.055140474638144,415.152963011795,377.26505279541016,224.7224521636963,6.23249319488477,6.501392281731242,-0.12347389651812257,377.23522186279297,221.4643907546997,27.484947141262435,28.67077710644792,-814.6595687631652,382.1962356567383,214.43378448486328,51.519520094868554,53.74231464515361,-1218.6640133019453,384.10526275634766,186.9283103942871,16.786417600692996,17.510662653692744,316.6138599286357,371.5603256225586,208.65360260009766,8.905864869427155,9.290105791331815,41.183888681118816,372.86510467529297,207.4616003036499,10.944873581419209,11.41708693483437,-733.8555775713361,377.3349380493164,201.9464349746704,26.936120928368663,28.098271947926797,-1197.706792900451,14.240785953464178,11.052272652241582,9.85025825794113,11.205703516722481,11.992841596398089,4.205030024316186,5.037716608187715,5.417362489378488,9.229688304032452,6.4370647462618935,2.7227542117685535,7.915924023886972,13.288316085631358,8.888556572904074,2.9234753570392304,8.39070448617333,12.661683198951184,9.644810097482173,6.251851888187412,8.923766256577267,11.335174435019868
